Name,Symbol,CIK,Year,Sentiment
Broadcom Inc.,AVGO,1730168,2010,0.0
Broadcom Inc.,AVGO,1730168,2009,0.0
"Facebook, Inc.",FB,1326801,2018,0.03844380044507941
"Facebook, Inc.",FB,1326801,2017,0.035495575286391794
"Facebook, Inc.",FB,1326801,2016,0.03761204360705093
"Facebook, Inc.",FB,1326801,2015,0.03646577769983638
"Facebook, Inc.",FB,1326801,2014,0.038232323232323465
"Facebook, Inc.",FB,1326801,2013,0.03398697167971999
"Facebook, Inc.",FB,1326801,2012,0.0
"Facebook, Inc.",FB,1326801,2011,0.0
"Facebook, Inc.",FB,1326801,2010,0.0
"Facebook, Inc.",FB,1326801,2009,0.0
W. R. Berkley Corporation,WRB,11544,2018,0.0
W. R. Berkley Corporation,WRB,11544,2017,0.0
W. R. Berkley Corporation,WRB,11544,2016,0.0
W. R. Berkley Corporation,WRB,11544,2015,0.0
W. R. Berkley Corporation,WRB,11544,2014,0.0
W. R. Berkley Corporation,WRB,11544,2013,0.0
W. R. Berkley Corporation,WRB,11544,2012,0.0
W. R. Berkley Corporation,WRB,11544,2011,0.06432622273335016
W. R. Berkley Corporation,WRB,11544,2010,0.06379624273276838
W. R. Berkley Corporation,WRB,11544,2009,0.05461367613688699
Synopsys Inc.,SNPS,883241,2018,0.0
Synopsys Inc.,SNPS,883241,2017,0.0
Synopsys Inc.,SNPS,883241,2016,0.0
Synopsys Inc.,SNPS,883241,2015,0.0
Synopsys Inc.,SNPS,883241,2014,0.0
Synopsys Inc.,SNPS,883241,2013,0.0
Synopsys Inc.,SNPS,883241,2012,0.0
Synopsys Inc.,SNPS,883241,2011,0.0
Synopsys Inc.,SNPS,883241,2010,0.0
Synopsys Inc.,SNPS,883241,2009,0.0
Aon plc,AON,315293,2018,0.06427160223082792
Aon plc,AON,315293,2017,0.06062464125552229
Aon plc,AON,315293,2016,0.0
Aon plc,AON,315293,2015,0.0
Aon plc,AON,315293,2014,0.0
Aon plc,AON,315293,2013,0.0
Aon plc,AON,315293,2012,0.0
Aon plc,AON,315293,2011,0.0
Aon plc,AON,315293,2010,0.0
Aon plc,AON,315293,2009,0.0
International Paper,IP,51434,2018,0.0
International Paper,IP,51434,2017,0.0
International Paper,IP,51434,2016,0.0
International Paper,IP,51434,2015,0.0
International Paper,IP,51434,2014,0.0
International Paper,IP,51434,2013,0.0
International Paper,IP,51434,2012,0.032608399435322524
International Paper,IP,51434,2011,0.045600883491508495
International Paper,IP,51434,2010,0.044247540780387506
International Paper,IP,51434,2009,0.03761057238500848
Archer-Daniels-Midland Co,ADM,7084,2018,0.05374093499093499
Archer-Daniels-Midland Co,ADM,7084,2017,0.04795608802961744
Archer-Daniels-Midland Co,ADM,7084,2016,0.048803224887562224
Archer-Daniels-Midland Co,ADM,7084,2015,0.051551452662563765
Archer-Daniels-Midland Co,ADM,7084,2014,0.026348010963395563
Archer-Daniels-Midland Co,ADM,7084,2013,0.0
Archer-Daniels-Midland Co,ADM,7084,2012,0.0
Archer-Daniels-Midland Co,ADM,7084,2011,0.0
Archer-Daniels-Midland Co,ADM,7084,2010,0.0
Archer-Daniels-Midland Co,ADM,7084,2009,0.0
Pioneer Natural Resources,PXD,1038357,2018,0.0
Pioneer Natural Resources,PXD,1038357,2017,0.0
Pioneer Natural Resources,PXD,1038357,2016,0.0
Pioneer Natural Resources,PXD,1038357,2015,0.0
Pioneer Natural Resources,PXD,1038357,2014,0.0
Pioneer Natural Resources,PXD,1038357,2013,0.0
Pioneer Natural Resources,PXD,1038357,2012,0.0
Pioneer Natural Resources,PXD,1038357,2011,0.0
Pioneer Natural Resources,PXD,1038357,2010,0.0
Pioneer Natural Resources,PXD,1038357,2009,0.03826971421311042
The Mosaic Company,MOS,1285785,2018,0.05080705950568963
The Mosaic Company,MOS,1285785,2017,0.04740809455095168
The Mosaic Company,MOS,1285785,2016,0.05047138961974125
The Mosaic Company,MOS,1285785,2015,0.04709964448191593
The Mosaic Company,MOS,1285785,2014,0.0
The Mosaic Company,MOS,1285785,2013,0.0
The Mosaic Company,MOS,1285785,2012,0.0
The Mosaic Company,MOS,1285785,2011,0.0
The Mosaic Company,MOS,1285785,2010,0.0
The Mosaic Company,MOS,1285785,2009,0.0
Universal Health Services,UHS,352915,2018,0.042932718628439386
Universal Health Services,UHS,352915,2017,0.047809196576596664
Universal Health Services,UHS,352915,2016,0.04401276191016944
Universal Health Services,UHS,352915,2015,0.04298248346349788
Universal Health Services,UHS,352915,2014,0.0405650933860754
Universal Health Services,UHS,352915,2013,0.0405404928787139
Universal Health Services,UHS,352915,2012,0.04604007178987842
Universal Health Services,UHS,352915,2011,0.03331579900785907
Universal Health Services,UHS,352915,2010,0.021165220587148887
Universal Health Services,UHS,352915,2009,0.03704743398736907
CBRE Group,CBRE,1138118,2018,0.057947287653693405
CBRE Group,CBRE,1138118,2017,0.05171237564094716
CBRE Group,CBRE,1138118,2016,0.051792662070439914
CBRE Group,CBRE,1138118,2015,0.054700853849626925
CBRE Group,CBRE,1138118,2014,0.05765716903881668
CBRE Group,CBRE,1138118,2013,0.058510190132102145
CBRE Group,CBRE,1138118,2012,0.059092922918224156
CBRE Group,CBRE,1138118,2011,0.05870644254001819
CBRE Group,CBRE,1138118,2010,0.04681174050146131
CBRE Group,CBRE,1138118,2009,0.05692634687833163
Teledyne Technologies,TDY,1094285,2018,0.04190430841524277
Teledyne Technologies,TDY,1094285,2017,0.044013080358696
Teledyne Technologies,TDY,1094285,2016,0.043293016105516106
Teledyne Technologies,TDY,1094285,2015,0.04520753805624444
Teledyne Technologies,TDY,1094285,2014,0.05162121113600402
Teledyne Technologies,TDY,1094285,2013,0.046031825630509844
Teledyne Technologies,TDY,1094285,2012,0.054617598931123515
Teledyne Technologies,TDY,1094285,2011,0.050513640615681414
Teledyne Technologies,TDY,1094285,2010,0.0522175382634243
Teledyne Technologies,TDY,1094285,2009,0.049694187795882694
"Nike, Inc.",NKE,320187,2018,0.0
"Nike, Inc.",NKE,320187,2017,0.0
"Nike, Inc.",NKE,320187,2016,0.0
"Nike, Inc.",NKE,320187,2015,0.0
"Nike, Inc.",NKE,320187,2014,0.0
"Nike, Inc.",NKE,320187,2013,0.0
"Nike, Inc.",NKE,320187,2012,0.0
"Nike, Inc.",NKE,320187,2011,0.0
"Nike, Inc.",NKE,320187,2010,0.0
"Nike, Inc.",NKE,320187,2009,0.0
Tractor Supply Company,TSCO,916365,2018,0.0
Tractor Supply Company,TSCO,916365,2017,0.0
Tractor Supply Company,TSCO,916365,2016,0.0
Tractor Supply Company,TSCO,916365,2015,0.0
Tractor Supply Company,TSCO,916365,2014,0.0
Tractor Supply Company,TSCO,916365,2013,0.0
Tractor Supply Company,TSCO,916365,2012,0.0
Tractor Supply Company,TSCO,916365,2011,0.0
Tractor Supply Company,TSCO,916365,2010,0.0
Tractor Supply Company,TSCO,916365,2009,0.0
Quanta Services Inc.,PWR,1050915,2018,0.03258816273332404
Quanta Services Inc.,PWR,1050915,2017,0.03344244622564935
Quanta Services Inc.,PWR,1050915,2016,0.041305168408826955
Quanta Services Inc.,PWR,1050915,2015,0.04208238624465541
Quanta Services Inc.,PWR,1050915,2014,0.04656889053111068
Quanta Services Inc.,PWR,1050915,2013,0.052483826247689463
Quanta Services Inc.,PWR,1050915,2012,0.052893666141678085
Quanta Services Inc.,PWR,1050915,2011,0.05180652436755952
Quanta Services Inc.,PWR,1050915,2010,0.04383063708930762
Quanta Services Inc.,PWR,1050915,2009,0.047624202416856526
TE Connectivity Ltd.,TEL,1385157,2018,0.0
TE Connectivity Ltd.,TEL,1385157,2017,0.0
TE Connectivity Ltd.,TEL,1385157,2016,0.0
TE Connectivity Ltd.,TEL,1385157,2015,0.0
TE Connectivity Ltd.,TEL,1385157,2014,0.0
TE Connectivity Ltd.,TEL,1385157,2013,0.0
TE Connectivity Ltd.,TEL,1385157,2012,0.0
TE Connectivity Ltd.,TEL,1385157,2011,0.0
TE Connectivity Ltd.,TEL,1385157,2010,0.0
TE Connectivity Ltd.,TEL,1385157,2009,0.0
Ameriprise Financial,AMP,820027,2018,0.04936587761111725
Ameriprise Financial,AMP,820027,2017,0.05916101134947088
Ameriprise Financial,AMP,820027,2016,0.04491369958676154
Ameriprise Financial,AMP,820027,2015,0.05076814803693427
Ameriprise Financial,AMP,820027,2014,0.051475816205373365
Ameriprise Financial,AMP,820027,2013,0.05474050024050033
Ameriprise Financial,AMP,820027,2012,0.05931787909060645
Ameriprise Financial,AMP,820027,2011,0.057792748342695245
Ameriprise Financial,AMP,820027,2010,0.06096624241463315
Ameriprise Financial,AMP,820027,2009,0.06345797325351236
General Electric,GE,40545,2018,0.0
General Electric,GE,40545,2017,0.0
General Electric,GE,40545,2016,0.0
General Electric,GE,40545,2015,0.0
General Electric,GE,40545,2014,0.06004302493141777
General Electric,GE,40545,2013,0.061685850486722545
General Electric,GE,40545,2012,0.0651188445089047
General Electric,GE,40545,2011,0.07481413783956155
General Electric,GE,40545,2010,0.0
General Electric,GE,40545,2009,0.0
Berkshire Hathaway,BRK.B,1067983,2018,0.0
Berkshire Hathaway,BRK.B,1067983,2017,0.0
Berkshire Hathaway,BRK.B,1067983,2016,0.0
Berkshire Hathaway,BRK.B,1067983,2015,0.0
Berkshire Hathaway,BRK.B,1067983,2014,0.0
Berkshire Hathaway,BRK.B,1067983,2013,0.0
Berkshire Hathaway,BRK.B,1067983,2012,0.0
Berkshire Hathaway,BRK.B,1067983,2011,0.0
Berkshire Hathaway,BRK.B,1067983,2010,0.051868835631722184
Berkshire Hathaway,BRK.B,1067983,2009,0.06227850824124112
ServiceNow,NOW,1373715,2018,0.0451043136901999
ServiceNow,NOW,1373715,2017,0.0
ServiceNow,NOW,1373715,2016,0.027058072286418957
ServiceNow,NOW,1373715,2015,0.02969608270350869
ServiceNow,NOW,1373715,2014,0.03175830032851334
ServiceNow,NOW,1373715,2013,0.04765161894194159
ServiceNow,NOW,1373715,2012,0.0
ServiceNow,NOW,1373715,2011,0.0
ServiceNow,NOW,1373715,2010,0.0
ServiceNow,NOW,1373715,2009,0.0
Ventas Inc,VTR,740260,2018,0.06475453542298473
Ventas Inc,VTR,740260,2017,0.06771070139690191
Ventas Inc,VTR,740260,2016,0.06978123228123244
Ventas Inc,VTR,740260,2015,0.06828332057316784
Ventas Inc,VTR,740260,2014,0.07191579080434868
Ventas Inc,VTR,740260,2013,0.07319232860163102
Ventas Inc,VTR,740260,2012,0.0707881218603144
Ventas Inc,VTR,740260,2011,0.07533296727782028
Ventas Inc,VTR,740260,2010,0.0715593899065515
Ventas Inc,VTR,740260,2009,0.06943669093426769
Union Pacific Corp,UNP,100885,2018,0.0
Union Pacific Corp,UNP,100885,2017,0.0
Union Pacific Corp,UNP,100885,2016,0.0
Union Pacific Corp,UNP,100885,2015,0.06490225802072491
Union Pacific Corp,UNP,100885,2014,0.06868534973798131
Union Pacific Corp,UNP,100885,2013,0.07143261810653113
Union Pacific Corp,UNP,100885,2012,0.07460552663195834
Union Pacific Corp,UNP,100885,2011,0.07437367807230819
Union Pacific Corp,UNP,100885,2010,0.06648797390949855
Union Pacific Corp,UNP,100885,2009,0.038042255133201676
"Twitter, Inc.",TWTR,1418091,2018,0.04944410511429903
"Twitter, Inc.",TWTR,1418091,2017,0.04680008852550592
"Twitter, Inc.",TWTR,1418091,2016,0.0
"Twitter, Inc.",TWTR,1418091,2015,0.04376218786587586
"Twitter, Inc.",TWTR,1418091,2014,0.04179785641089989
"Twitter, Inc.",TWTR,1418091,2013,0.0
"Twitter, Inc.",TWTR,1418091,2012,0.0
"Twitter, Inc.",TWTR,1418091,2011,0.0
"Twitter, Inc.",TWTR,1418091,2010,0.0
"Twitter, Inc.",TWTR,1418091,2009,0.0
WEC Energy Group,WEC,783325,2018,0.06143819316344436
WEC Energy Group,WEC,783325,2017,0.06577606421356434
WEC Energy Group,WEC,783325,2016,0.06499066394074335
WEC Energy Group,WEC,783325,2015,0.03962107827390513
WEC Energy Group,WEC,783325,2014,0.055131792733536925
WEC Energy Group,WEC,783325,2013,0.05383567821067824
WEC Energy Group,WEC,783325,2012,0.0560593717212862
WEC Energy Group,WEC,783325,2011,0.056180161402383605
WEC Energy Group,WEC,783325,2010,0.0644219895750508
WEC Energy Group,WEC,783325,2009,0.0
Boston Properties,BXP,1037540,2018,0.03512607574355969
Boston Properties,BXP,1037540,2017,0.039182641330431534
Boston Properties,BXP,1037540,2016,0.03349729340079442
Boston Properties,BXP,1037540,2015,0.0333694049369596
Boston Properties,BXP,1037540,2014,0.036515988615436076
Boston Properties,BXP,1037540,2013,0.033943094797993095
Boston Properties,BXP,1037540,2012,0.03285790727240538
Boston Properties,BXP,1037540,2011,0.03266642769827479
Boston Properties,BXP,1037540,2010,0.03130477586929198
Boston Properties,BXP,1037540,2009,0.03296908782726357
DaVita Inc.,DVA,927066,2018,0.04407837794462919
DaVita Inc.,DVA,927066,2017,0.04298570932753405
DaVita Inc.,DVA,927066,2016,0.04043857174480012
DaVita Inc.,DVA,927066,2015,0.0
DaVita Inc.,DVA,927066,2014,0.0452114122374539
DaVita Inc.,DVA,927066,2013,0.049627263206258314
DaVita Inc.,DVA,927066,2012,0.04310766727334424
DaVita Inc.,DVA,927066,2011,0.05849504535868173
DaVita Inc.,DVA,927066,2010,0.04334141367366651
DaVita Inc.,DVA,927066,2009,0.026138999136286666
Celanese,CE,1306830,2018,0.05254020080638791
Celanese,CE,1306830,2017,0.05365913456171335
Celanese,CE,1306830,2016,0.056923522097238145
Celanese,CE,1306830,2015,0.05245008178096414
Celanese,CE,1306830,2014,0.06007847150387776
Celanese,CE,1306830,2013,0.06829118027034702
Celanese,CE,1306830,2012,0.07495664227371551
Celanese,CE,1306830,2011,0.08544233008001133
Celanese,CE,1306830,2010,0.06929928009892865
Celanese,CE,1306830,2009,0.06216907441516815
Yum! Brands Inc,YUM,1041061,2018,0.0
Yum! Brands Inc,YUM,1041061,2017,0.0
Yum! Brands Inc,YUM,1041061,2016,0.031175566565739964
Yum! Brands Inc,YUM,1041061,2015,0.03244198712542868
Yum! Brands Inc,YUM,1041061,2014,0.025049777220829867
Yum! Brands Inc,YUM,1041061,2013,0.02835929273429274
Yum! Brands Inc,YUM,1041061,2012,0.03671950800522231
Yum! Brands Inc,YUM,1041061,2011,0.03553280053280054
Yum! Brands Inc,YUM,1041061,2010,0.0
Yum! Brands Inc,YUM,1041061,2009,0.0
The Bank of New York Mellon,BK,1390777,2018,0.0
The Bank of New York Mellon,BK,1390777,2017,0.0
The Bank of New York Mellon,BK,1390777,2016,0.0
The Bank of New York Mellon,BK,1390777,2015,0.0
The Bank of New York Mellon,BK,1390777,2014,0.0
The Bank of New York Mellon,BK,1390777,2013,0.0
The Bank of New York Mellon,BK,1390777,2012,0.027746555597335094
The Bank of New York Mellon,BK,1390777,2011,0.03371189094593349
The Bank of New York Mellon,BK,1390777,2010,0.0397745063156022
The Bank of New York Mellon,BK,1390777,2009,0.029773098791755506
Royal Caribbean Group,RCL,884887,2018,0.06514805466216132
Royal Caribbean Group,RCL,884887,2017,0.06480969364525298
Royal Caribbean Group,RCL,884887,2016,0.060402348749806385
Royal Caribbean Group,RCL,884887,2015,0.059651988636363645
Royal Caribbean Group,RCL,884887,2014,0.04516678644149
Royal Caribbean Group,RCL,884887,2013,0.048621425522833966
Royal Caribbean Group,RCL,884887,2012,0.0489413616686344
Royal Caribbean Group,RCL,884887,2011,0.053910767557140624
Royal Caribbean Group,RCL,884887,2010,0.037847717538193715
Royal Caribbean Group,RCL,884887,2009,0.04892497627942832
American Electric Power,AEP,4904,2018,0.028062537637340755
American Electric Power,AEP,4904,2017,0.02635799889512759
American Electric Power,AEP,4904,2016,0.03582920496022098
American Electric Power,AEP,4904,2015,0.05166443814054737
American Electric Power,AEP,4904,2014,0.03769056612544007
American Electric Power,AEP,4904,2013,0.037804166611506096
American Electric Power,AEP,4904,2012,0.03242185159342872
American Electric Power,AEP,4904,2011,0.024754060584956373
American Electric Power,AEP,4904,2010,0.0
American Electric Power,AEP,4904,2009,0.0
"S&P Global, Inc.",SPGI,64040,2018,0.048434072448156965
"S&P Global, Inc.",SPGI,64040,2017,0.0464972830988456
"S&P Global, Inc.",SPGI,64040,2016,0.039496903238907484
"S&P Global, Inc.",SPGI,64040,2015,0.04314869234577263
"S&P Global, Inc.",SPGI,64040,2014,0.044679922474040144
"S&P Global, Inc.",SPGI,64040,2013,0.043179784861603066
"S&P Global, Inc.",SPGI,64040,2012,0.03840061244439126
"S&P Global, Inc.",SPGI,64040,2011,0.026267503073058633
"S&P Global, Inc.",SPGI,64040,2010,0.016241349353594264
"S&P Global, Inc.",SPGI,64040,2009,0.024450812051483195
Bank of America Corp,BAC,70858,2018,0.04772870779286917
Bank of America Corp,BAC,70858,2017,0.03393691429898321
Bank of America Corp,BAC,70858,2016,0.038610396843479604
Bank of America Corp,BAC,70858,2015,0.03580988601805096
Bank of America Corp,BAC,70858,2014,0.04056915907475612
Bank of America Corp,BAC,70858,2013,0.04408087185461857
Bank of America Corp,BAC,70858,2012,0.05010755040509452
Bank of America Corp,BAC,70858,2011,0.05152740491985348
Bank of America Corp,BAC,70858,2010,0.05636407287659027
Bank of America Corp,BAC,70858,2009,0.04212005745911709
KeyCorp,KEY,91576,2018,0.07646397687045167
KeyCorp,KEY,91576,2017,0.07495685668546816
KeyCorp,KEY,91576,2016,0.08636153662450995
KeyCorp,KEY,91576,2015,0.08092415898538345
KeyCorp,KEY,91576,2014,0.07822746344243156
KeyCorp,KEY,91576,2013,0.04482474580827485
KeyCorp,KEY,91576,2012,0.06110420963948579
KeyCorp,KEY,91576,2011,0.04711925315935359
KeyCorp,KEY,91576,2010,0.035929689228047026
KeyCorp,KEY,91576,2009,0.03874461204887556
Atmos Energy,ATO,731802,2018,0.0
Atmos Energy,ATO,731802,2017,0.0
Atmos Energy,ATO,731802,2016,0.0
Atmos Energy,ATO,731802,2015,0.0
Atmos Energy,ATO,731802,2014,0.0
Atmos Energy,ATO,731802,2013,0.0
Atmos Energy,ATO,731802,2012,0.0
Atmos Energy,ATO,731802,2011,0.0
Atmos Energy,ATO,731802,2010,0.0
Atmos Energy,ATO,731802,2009,0.0
NiSource Inc.,NI,1111711,2018,0.07248704578250034
NiSource Inc.,NI,1111711,2017,0.04865784468057198
NiSource Inc.,NI,1111711,2016,0.0007956549623216355
NiSource Inc.,NI,1111711,2015,-0.06474358974358975
NiSource Inc.,NI,1111711,2014,-0.019766009852216746
NiSource Inc.,NI,1111711,2013,-0.014325396825396823
NiSource Inc.,NI,1111711,2012,0.013209706959706961
NiSource Inc.,NI,1111711,2011,0.0066364191364191305
NiSource Inc.,NI,1111711,2010,-0.01950380427653155
NiSource Inc.,NI,1111711,2009,0.006077859338728892
Pinnacle West Capital,PNW,764622,2018,0.04532658856940004
Pinnacle West Capital,PNW,764622,2017,0.048658454326233926
Pinnacle West Capital,PNW,764622,2016,0.05747181517234992
Pinnacle West Capital,PNW,764622,2015,0.05277499920422708
Pinnacle West Capital,PNW,764622,2014,0.056603225030644355
Pinnacle West Capital,PNW,764622,2013,0.05674785496278299
Pinnacle West Capital,PNW,764622,2012,0.05447235115961349
Pinnacle West Capital,PNW,764622,2011,0.05855744342851964
Pinnacle West Capital,PNW,764622,2010,0.05378984062130128
Pinnacle West Capital,PNW,764622,2009,0.04682622863073989
PACCAR Inc.,PCAR,75362,2018,0.029545248402391262
PACCAR Inc.,PCAR,75362,2017,0.032657743200196036
PACCAR Inc.,PCAR,75362,2016,0.03955187669473385
PACCAR Inc.,PCAR,75362,2015,0.03595167513645775
PACCAR Inc.,PCAR,75362,2014,0.036755574174929015
PACCAR Inc.,PCAR,75362,2013,0.03541100076394194
PACCAR Inc.,PCAR,75362,2012,0.039523017632773744
PACCAR Inc.,PCAR,75362,2011,-0.005393170048342457
PACCAR Inc.,PCAR,75362,2010,-0.0017303318150775754
PACCAR Inc.,PCAR,75362,2009,0.009001236858379719
Las Vegas Sands,LVS,1300514,2018,0.06089460890181525
Las Vegas Sands,LVS,1300514,2017,0.06322280298177176
Las Vegas Sands,LVS,1300514,2016,0.05585598694499234
Las Vegas Sands,LVS,1300514,2015,0.06133458578236501
Las Vegas Sands,LVS,1300514,2014,0.062343106468258476
Las Vegas Sands,LVS,1300514,2013,0.06048626763502807
Las Vegas Sands,LVS,1300514,2012,0.0645772804938173
Las Vegas Sands,LVS,1300514,2011,0.06439626828867343
Las Vegas Sands,LVS,1300514,2010,0.060367965367965425
Las Vegas Sands,LVS,1300514,2009,0.06407911347461778
Ameren Corp,AEE,1002910,2018,0.02118286034952701
Ameren Corp,AEE,1002910,2017,0.0347706323641363
Ameren Corp,AEE,1002910,2016,0.038602408616859485
Ameren Corp,AEE,1002910,2015,0.029625356590765404
Ameren Corp,AEE,1002910,2014,0.028999513736931697
Ameren Corp,AEE,1002910,2013,0.031664967742122054
Ameren Corp,AEE,1002910,2012,0.03444428007377649
Ameren Corp,AEE,1002910,2011,0.05764577772747709
Ameren Corp,AEE,1002910,2010,0.04126917625023686
Ameren Corp,AEE,1002910,2009,0.04633784220186487
NetApp,NTAP,1002047,2018,0.0
NetApp,NTAP,1002047,2017,0.0
NetApp,NTAP,1002047,2016,0.0
NetApp,NTAP,1002047,2015,0.0
NetApp,NTAP,1002047,2014,0.0
NetApp,NTAP,1002047,2013,0.0
NetApp,NTAP,1002047,2012,0.0
NetApp,NTAP,1002047,2011,0.0
NetApp,NTAP,1002047,2010,0.0
NetApp,NTAP,1002047,2009,0.0
Biogen Inc.,BIIB,875045,2018,0.0
Biogen Inc.,BIIB,875045,2017,0.0
Biogen Inc.,BIIB,875045,2016,0.0
Biogen Inc.,BIIB,875045,2015,0.0
Biogen Inc.,BIIB,875045,2014,0.0
Biogen Inc.,BIIB,875045,2013,0.0
Biogen Inc.,BIIB,875045,2012,0.0
Biogen Inc.,BIIB,875045,2011,0.0533536602286602
Biogen Inc.,BIIB,875045,2010,0.04779984449102095
Biogen Inc.,BIIB,875045,2009,0.04631975606731304
Intuit Inc.,INTU,896878,2018,0.0
Intuit Inc.,INTU,896878,2017,0.0
Intuit Inc.,INTU,896878,2016,0.0
Intuit Inc.,INTU,896878,2015,0.0
Intuit Inc.,INTU,896878,2014,0.0
Intuit Inc.,INTU,896878,2013,0.0
Intuit Inc.,INTU,896878,2012,0.0
Intuit Inc.,INTU,896878,2011,0.0
Intuit Inc.,INTU,896878,2010,0.0
Intuit Inc.,INTU,896878,2009,0.0
AutoZone Inc,AZO,866787,2018,0.0
AutoZone Inc,AZO,866787,2017,0.0
AutoZone Inc,AZO,866787,2016,0.0
AutoZone Inc,AZO,866787,2015,0.0
AutoZone Inc,AZO,866787,2014,0.0
AutoZone Inc,AZO,866787,2013,0.0
AutoZone Inc,AZO,866787,2012,0.0
AutoZone Inc,AZO,866787,2011,0.0
AutoZone Inc,AZO,866787,2010,0.0
AutoZone Inc,AZO,866787,2009,0.0
Regions Financial Corp.,RF,1281761,2018,0.0649635732574451
Regions Financial Corp.,RF,1281761,2017,0.06692726234688935
Regions Financial Corp.,RF,1281761,2016,0.06100787663235796
Regions Financial Corp.,RF,1281761,2015,0.0681063283985639
Regions Financial Corp.,RF,1281761,2014,0.06842447078019663
Regions Financial Corp.,RF,1281761,2013,0.06706654430768234
Regions Financial Corp.,RF,1281761,2012,0.04838815213585442
Regions Financial Corp.,RF,1281761,2011,0.046563757486037305
Regions Financial Corp.,RF,1281761,2010,0.04570360134638041
Regions Financial Corp.,RF,1281761,2009,0.055773330519181125
Expedia Group,EXPE,1324424,2018,0.046025932780282386
Expedia Group,EXPE,1324424,2017,0.04833224921307823
Expedia Group,EXPE,1324424,2016,0.05472115997450604
Expedia Group,EXPE,1324424,2015,0.051931444820129326
Expedia Group,EXPE,1324424,2014,0.055091719446399214
Expedia Group,EXPE,1324424,2013,0.060227877933469995
Expedia Group,EXPE,1324424,2012,0.05378170604820665
Expedia Group,EXPE,1324424,2011,0.06490814374074286
Expedia Group,EXPE,1324424,2010,0.06433434278725762
Expedia Group,EXPE,1324424,2009,0.06564271520828903
J. B. Hunt Transport Services,JBHT,728535,2018,0.062276724222746944
J. B. Hunt Transport Services,JBHT,728535,2017,0.05871276201868306
J. B. Hunt Transport Services,JBHT,728535,2016,0.059535842944933845
J. B. Hunt Transport Services,JBHT,728535,2015,0.058370341779432684
J. B. Hunt Transport Services,JBHT,728535,2014,0.06382482751623376
J. B. Hunt Transport Services,JBHT,728535,2013,0.06626794668161574
J. B. Hunt Transport Services,JBHT,728535,2012,0.06417348955392432
J. B. Hunt Transport Services,JBHT,728535,2011,0.07319215969215967
J. B. Hunt Transport Services,JBHT,728535,2010,0.0
J. B. Hunt Transport Services,JBHT,728535,2009,0.06736037986037985
Occidental Petroleum,OXY,797468,2018,0.0
Occidental Petroleum,OXY,797468,2017,0.0
Occidental Petroleum,OXY,797468,2016,0.0
Occidental Petroleum,OXY,797468,2015,0.0
Occidental Petroleum,OXY,797468,2014,0.0
Occidental Petroleum,OXY,797468,2013,0.0
Occidental Petroleum,OXY,797468,2012,0.0
Occidental Petroleum,OXY,797468,2011,0.0
Occidental Petroleum,OXY,797468,2010,0.0
Occidental Petroleum,OXY,797468,2009,0.0
Amgen Inc.,AMGN,318154,2018,0.030413231744250282
Amgen Inc.,AMGN,318154,2017,-0.0019984675412307038
Amgen Inc.,AMGN,318154,2016,0.02868133421704851
Amgen Inc.,AMGN,318154,2015,0.03822455316090641
Amgen Inc.,AMGN,318154,2014,0.03932520293055802
Amgen Inc.,AMGN,318154,2013,0.04907949320183364
Amgen Inc.,AMGN,318154,2012,0.04620127891753369
Amgen Inc.,AMGN,318154,2011,0.057499671702077565
Amgen Inc.,AMGN,318154,2010,0.045356350726599805
Amgen Inc.,AMGN,318154,2009,0.041440863222979074
Under Armour (Class A),UAA,1336917,2018,0.05332897172715946
Under Armour (Class A),UAA,1336917,2017,0.06332828689086076
Under Armour (Class A),UAA,1336917,2016,0.056911930220402855
Under Armour (Class A),UAA,1336917,2015,0.06405878450344857
Under Armour (Class A),UAA,1336917,2014,0.06903001056981509
Under Armour (Class A),UAA,1336917,2013,0.07323844128139105
Under Armour (Class A),UAA,1336917,2012,0.06870344306542224
Under Armour (Class A),UAA,1336917,2011,0.07162976775112695
Under Armour (Class A),UAA,1336917,2010,0.0771701824028557
Under Armour (Class A),UAA,1336917,2009,0.07497688752800277
Becton Dickinson,BDX,10795,2018,0.0
Becton Dickinson,BDX,10795,2017,0.0
Becton Dickinson,BDX,10795,2016,0.043447137748379966
Becton Dickinson,BDX,10795,2015,0.0487075789174329
Becton Dickinson,BDX,10795,2014,0.04793708979192848
Becton Dickinson,BDX,10795,2013,0.0442393160472745
Becton Dickinson,BDX,10795,2012,0.04389256782821135
Becton Dickinson,BDX,10795,2011,0.05215359608216748
Becton Dickinson,BDX,10795,2010,0.06699013949013945
Becton Dickinson,BDX,10795,2009,0.06497500515357657
Tiffany & Co.,TIF,98246,2018,0.04081283245712775
Tiffany & Co.,TIF,98246,2017,0.049261840412182116
Tiffany & Co.,TIF,98246,2016,0.04227354763797911
Tiffany & Co.,TIF,98246,2015,0.06378004396918872
Tiffany & Co.,TIF,98246,2014,0.0
Tiffany & Co.,TIF,98246,2013,0.05504431353658553
Tiffany & Co.,TIF,98246,2012,0.05691861492166368
Tiffany & Co.,TIF,98246,2011,0.037577620221505105
Tiffany & Co.,TIF,98246,2010,0.03569407675657676
Tiffany & Co.,TIF,98246,2009,0.025025128058216294
Automatic Data Processing,ADP,8670,2018,0.0
Automatic Data Processing,ADP,8670,2017,0.0
Automatic Data Processing,ADP,8670,2016,0.06004138769412091
Automatic Data Processing,ADP,8670,2015,0.0
